title,address,operation,contact,location_detail,hashtag,menu
심비디움2 사당점,서울 서초구 방배천로 11 5층 (우)06693,"매일 11:30 ~ 22:00
월~금 휴게시간 15:30 ~ 17:30",02-521-3901,#스시뷔페 #시푸드뷔페,"['#스시뷔페', '#시푸드뷔페']","['평일점심\n40,800\n11:30~15:30', '평일저녁\n44,800\n17:30~22:00', '주말,공휴일\n44,800\n11:30~22:00', '초등학생\n29,800', '미취학(4~7세)\n12,800']"
하노이별 사당점,서울 동작구 사당로30길 97 1층 (우)07015,"매일 11:00 ~ 21:00
닫기",,02-6326-7470 대표번호,[],"['생소고기 쌀국수 (M)\n10,000', '소고기 쌀국수 (M)\n10,000', '하노이 국밥\n11,000', '분짜\n14,000', '씨즐링 새우\n15,000', '새우덮밥\n12,500', '파인애플 볶음덮밥\n12,000', '하노이\n6,500', '사이공\n6,500']"
원양참치,서울 서초구 방배천로 60 (우)06677,,,,[],[]
KFC 이수역점,서울 서초구 동작대로 114 유문빌딩 1층 (우)06568,매일 10:00 ~ 23:00,,02-532-2622 대표번호,[],"['뉴갓쏘이블랙라벨치킨 8조각\n25,200\n닭다리 통 순살 치킨과 입안 가득 느껴지는 간장의 감칠맛! 중독적인 뉴갓쏘이블랙라벨치킨', '뉴갓쏘이블랙라벨치킨 5조각\n16,200\n닭다리 통 순살 치킨과 입안 가득 느껴지는 간장의 감칠맛! 중독적인 뉴갓쏘이블랙라벨치킨', '뉴갓쏘이블랙라벨치킨 3조각\n9,900\n닭다리 통 순살 치킨과 입안 가득 느껴지는 간장의 감칠맛! 중독적인 뉴갓쏘이블랙라벨치킨', '뉴갓쏘이블랙라벨치킨 1조각\n3,400\n닭다리 통 순살 치킨과 입안 가득 느껴지는 간장의 감칠맛! 중독적인 뉴갓쏘이블랙라벨치킨', '에그징거더블다운박스\n12,500\n징거더블다운맥스의 업그레이드 버전! 닭가슴살 필렛 2장에 에그후라이까지 단백질이 가득\n구성 : 에그징거더블다운+블랙라벨치킨+케이준후라이(M)+콜라(M)', '에그징거더블다운세트\n10,500\n징거더블다운맥스의 업그레이드 버전! 닭가슴살 필렛 2장에 에그후라이까지 단백질이 가득\n구성 : 에그징거더블다운+케이준후라이(M)+콜라(M)', '청포도에이드\n2,900\n상큼한 청포도와 청량한 탄산의 조화! 청포도에이드!', '리치캐모마일에이드\n2,900\n풍미 가득 캐모마일과 달콤한 리치의 조화! 리치캐모마일에이드!']"
돼지굴뚝,서울 동작구 동작대로25길 51 (우)07008,,,,[],"['껍데기\n10,000', '갈매기\n10,000', '항정살\n10,000', '목살\n10,000']"
상도늘보리 이수점,서울 동작구 동작대로31길 3 (우)06997,,,,[],[]
헝그리곰바,서울 서초구 방배천로4안길 61 1층 101호 (우)06677,"매일 11:30 ~ 22:00
월~금 휴게시간 15:30 ~ 17:30
닫기",02-6397-5959,#방배라멘 #방배맛집 #방배치킨 #사당라멘 #사당맛집 #혼밥,"['#방배라멘', '#방배맛집', '#방배치킨', '#사당라멘', '#사당맛집', '#혼밥']","['추천\n가라아게동\n9,000\n전날 직접 염지한 닭을 깨끗한 기름에 튀겨 밥 위에 올린 푸짐한 닭튀김 덮밥', '추천\n쇼유라멘 + 가라아게3pcs\n9,000\n곰바사장이 매일 아침 직접 우린 닭육수 베이스의 닭민찌가 올라간 간장라멘', '시오라멘 + 가라아게3pcs\n9,000\n닭육수와 두번 구운 신안 천일염을 베이스로 버터를 이용해 맛을 낸 깔끔한 소금라멘', '나가사키 짬뽕 + 가라아게3pcs\n9,500\n돼지와 닭육수를 베이스로 잡아낸 깔끔한 일본식 짬뽕', '곰바동(고기200g)\n9,000\n국내산 돼지고기 200g에 곰바가 애정하는 미소로 맛을 낸 매콤한 일본식 중화 제육 덮밥', '가라아게\n13,000\n전날 직접 염지한 닭을 깨끗한 기름에 튀겨 만든 곰바사장님의 최애 안주!!', '튀김만두(8pcs)\n5,500\n아삭한 양배추 샐러드와 함께 곁들여 먹는 중화풍 튀김만두', '마늘 가라아게\n15,000\n곰바 사장의 시그니처 가라아게에 새콤달콤한 마늘 소스를 곁들인 마늘 치킨']"
마포집,서울 동작구 동작대로27길 6 (우)07008,매일 00:00 ~ 24:00,02-591-9247,#안심식당 #점심식사 #제로페이,"['#안심식당', '#점심식사', '#제로페이']",[]
소문난순대국,서울 동작구 동작대로29나길 38 (우)06997,일요일,,,[],"['순대국밥\n8,000', '따로국밥\n9,000', '술국\n12,000', '머리고기\n10,000', '모듬\n23,000']"
문어가,서울 동작구 동작대로27가길 46-5 (우)07008,"월~토 07:00 ~ 21:00
닫기",,,[],"['리코야끼+라코가리아게\n15,000\n문어튀김', '돌문어2인간세트\n26,000', '돌문어3~4인용\n50,000', '타코와사비\n10,000', '통영꽃멍게\n15,000']"
미국식,서울 서초구 동광로24길 50 지니빌 1층 (우)06586,"월~토 11:30 ~ 21:00
월~토 휴게시간 15:00 ~ 17:30
닫기",,010-9337-8914 대표번호,[],"['추천\nBust burger\n12,900\n72시간 숙성 토시살 스테이크 버거', 'tater tots\n3,900']"
빈빈양꼬치,서울 동작구 남부순환로271길 31 (우)07025,"매일 14:00 ~ 02:00
닫기",,02-886-0108 대표번호,[],"['고급양갈비\n18,000', '빈빈양갈비\n18,000', '양꼬치 (1인분)\n12,000', '양꼬치 (매운맛) (1인분)\n12,000', '마라쇼룽샤 (소)\n35,000']"
종로곱창,서울 동작구 동작대로29길 13 (우)07008,일요일,02-533-0869,#제로페이,['#제로페이'],"['명불허전 곱창볶음\n11,000\n2인분이상', '만인의 닭갈비\n11,000\n2인분이상']"
진코다리와황태,서울 동작구 동작대로29가길 23-2 (우)06997,,,,[],"['녹두전복닭죽\n10,000\n계절메뉴', '동태탕(대)\n32,000', '동태탕(중)\n24,000', '동태탕(소)\n16,000', '생태탕(대)\n40,000', '생태탕(중)\n35,000', '생태탕(소)\n25,000', '황태울금구이정식\n10,000', '황태된장구이정식\n10,000', '황태매운구이정식\n10,000', '코다리구이정식\n10,000', '낙지볶음(대)\n35,000', '낙지볶음(중)\n30,000', '낙지볶음(소)\n25,000', '아귀해물찜(대)\n65,000', '아귀해물찜(중)\n55,000', '아귀해물찜(소)\n45,000', '아귀해물탕(대)\n65,000', '아귀해물탕(중)\n55,000', '아귀해물탕(소)\n45,000']"
행복한맥주,서울 동작구 동작대로27길 49 (우)07008,매일 17:00 ~ 01:00,02-6205-1443,#간맥 #세계맥주 #수제맥주 #술한잔하기좋은 #혼술,"['#간맥', '#세계맥주', '#수제맥주', '#술한잔하기좋은', '#혼술']","['행복한 세트B (2-3인용)\n13,000', '소시지 세트\n7,500', '버터오징어 세트\n7,500', '부드러운 한치\n15,000', '빠삭태 (바삭한식감의 먹태)\n10,000']"
버거킹 사당역점,"서울 동작구 동작대로 21 양지빌딩 1,2층 (우)07015","매일 00:00 ~ 24:00
닫기",,02-583-0332 대표번호,[],"['스모키 바비큐 몬스터 세트\n13,500\n진한 훈연향과 불맛의 끝판왕 스모키바비큐, 바삭하게 튀긴 치킨패티까지 더해진 강력한 조합', '스모키 바비큐 와퍼 세트\n12,000\n진한 훈연향과 불맛의 끝판왕, 스모키 바비큐 와퍼', '치킨킹BLT 세트\n10,900\n스파이시한 통닭다리살 프리미엄 치킨버거에 베이컨, 양상추, 토마토를 더했다.', '몬스터와퍼 세트\n12,200\n불맛 가득 순쇠고기, 치킨, 베이컨에 화끈한 디아블로 소스의 압도적인 맛\n\n\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.', '콰트로치즈와퍼 세트\n11,300\n콰트로치즈와퍼+프렌치프라이R+콜라R\n\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.', '더블비프불고기버거 세트\n7,900\n달콤한 불고기 소스에 더블 패티로 더욱 깊어진 감칠맛', '콰트로 맥시멈…이하생략 3 세트\n18,000\n100% 순쇠고기 패티 3장에 네 가지 치즈까지 더한 압도적인 녀석이 나타났다.', '콰트로 맥시멈…이하생략 4 세트\n20,000\n100% 순쇠고기 패티 4장에 네 가지 치즈까지 더한 압도적인 녀석이 나타났다.', '기네스콰트로치즈와퍼 세트\n12,200\n기네스콰트로치즈와퍼+프렌치프라이R+콜라R\n\n\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.', '기네스와퍼 세트\n12,200\n기네스와퍼+프렌치프라이R+콜라R\n\n\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.', '통새우와퍼세트\n11,300\n통새우와퍼+콜라R+프렌치프라이R\n\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.', '갈릭불고기와퍼 세트\n10,800\n갈릭불고기와퍼+프렌치프라이R+콜라R', '치즈와퍼세트\n11,100\n치즈와퍼 단품+프렌치프라이R+콜라R\n\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.', '와퍼 세트\n10,500\n리얼 와퍼 + 프렌치프라이R + 콜라R\n\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.', '불고기와퍼세트\n10,500\n불고기와퍼+프렌치프라이R+콜라R\n딜리버리 서비스 메뉴의 가격은 매장 가격과 상이할 수 있습니다.']"
당산오돌 사당점,서울 서초구 방배천로4길 18 (우)06693,"화~목 15:00 ~ 01:00
닫기",02-583-8250,#안심식당 #친목모임 #회식장소 #제로페이,"['#안심식당', '#친목모임', '#회식장소', '#제로페이']",[]
뚜레쥬르 사당시티점,서울 동작구 동작대로 79-1 시티빌딩 1층 (우)07013,,02-583-2688,#카카오페이 #제로페이,"['#카카오페이', '#제로페이']","['빵긋랜덤박스\n15,000\n빵굳(Bread Good)? 빵긋!! 매일매일 다양하게 제공되는 뚜레쥬르 랜덤빵으로 오늘도 행복한 미소를 !! *상기 이미지는 연출된 이미지이며,실제 주문시 배달 제품리스트 중 매장에 있는 다양한 제품들로 랜덤 구성됩니다. *수급 등의 문제로 원산지 일부가 변경될 수 있습니다. *제품구성교환은 불가능하며,요청사항에 작성할 경우에도 반영되지 않을 수있습니다.', 'BELT샌드위치\n6,900\n부드러운 우유식빵에 베이컨,에그,양상추,토마토가 들어간 후레쉬 샌드위치', '추억의 사라다고로케\n3,800\n바삭한 고로케속에 아삭아삭 맛있는 야채 사라다가 듬뿍 들어간 든든한 식사대용 빵', '그랑드카페 아이스아메리카노\n3,500\n뚜레쥬르만의 스페셜 고급원두를 적절한 비율로 블렌드 하여 커피 본연의 맛과 향을 살린 시원한 아메리카노 음료', '딸기와 우유생크림 2호\n34,000\n부드럽고 촉촉한 화이트시트에 풍부한 맛의 생크림과 상큼한 과일로 장식한 생크림 케이크(2호사이즈)\n*상기 이미지는 계절및매장에 따라 디자인이 변경될 수 있습니다.']"
포차노리,"서울 동작구 동작대로27다길 18 1, 2층 (우)07008",매일 17:00 ~ 06:00,02-534-6597,#데이트코스 #술한잔하기좋은 #친목모임 #회식장소,"['#데이트코스', '#술한잔하기좋은', '#친목모임', '#회식장소']","['육회+연어사시미\n35,000', '육회 낙지 탕탕이\n29,000', '차돌 숙주볶음\n15,000', '차돌 부추\n15,000', '차돌김치찌개\n18,000']"
일미가참치,서울 동작구 동작대로25길 16 3층 (우)07008,"매일 15:00 ~ 01:00
닫기",02-593-3788,#안심식당 #참치무한리필 #제로페이,"['#안심식당', '#참치무한리필', '#제로페이']",[]
용차이,서울 동작구 사당로30길 56 1층 (우)07014,"월~금 11:00 ~ 22:00
월~금 휴게시간 15:00 ~ 17:00
닫기",02-587-3986,#혼밥 #제로페이,"['#혼밥', '#제로페이']","['용차이 고기듬뿍육짬뽕\n9,500', '용차이 삼선짬뽕\n8,000', '용차이 짜장\n6,000', '옛날볶음밥\n8,000', '꿔바로우\n18,000']"
성민양꼬치,서울 서초구 방배천로2길 27 (우)06693,매일 17:00 ~ 05:00,02-583-8859,#친목모임,['#친목모임'],"['양꼬치 (1인분)\n14,000', '양갈비살꼬치 (1인분)\n18,000', '양갈비 (1인분)\n18,000', '고급양갈비 (1인분)\n22,000', '마파두부\n15,000', '지삼선\n15,000', '가지볶음\n15,000', '피단두부\n12,000', '건두부볶음\n12,000', '건두부무침\n12,000', '탕수육\n15,000', '경장육슬\n15,000', '어향육슬\n15,000', '깐풍기\n15,000', '통파육\n18,000', '고니볶음\n18,000', '수주육편\n15,000', '호남닭고기\n15,000', '호남중새우\n22,000', '깐풍새우\n20,000']"
유정오리닭한방백숙,서울 서초구 방배중앙로 87 1층 (우)06570,일요일,02-591-4796,,[],"['한방오리\n55,000', '옻오리\n55,000', '오리로스\n50,000', '한방닭백숙\n55,000', '삼겹살\n13,000']"
쩡곱도리탕,서울 동작구 사당로30길 140 (우)07015,"매일 11:30 ~ 22:30
매일 휴게시간 14:30 ~ 17:30",02-523-5989,#회식장소 #제로페이,"['#회식장소', '#제로페이']","['곱도리탕 (2인)\n25,000', '낙곱새 (2인)\n22,000', '닭도리탕 (2인)\n19,000', '낙곱새 (점심특선)(1인)\n8,000']"
롯데리아 이수역점,서울 동작구 동작대로 129 (우)06997,매일 00:00 ~ 24:00,,02-594-1199 대표번호,[],"['패밀리팩_콜라\n23,200\n불고기버거+모짜렐라인더버거 베이컨+데리버거\n+양념감자+치즈스틱+통오징어링+콜라1.25L(PET)', '더블팩_콜라\n15,800\n핫크리스피버거+불고기버거+치즈스틱+양념감자+PET콜라(1.25L)', '투게더팩_콜라\n14,200\n불고기버거+치킨버거+양념감자+모짜크림치즈볼+콜라1.25L(PET)', '더블한우불고기 버거\n12,400\n국내산 한우를 사용한 패티 2장 구성으로 육즙 가득!\n묵직한 육풍미를 특징으로 한 프리미엄 버거', '마라로드 비프\n6,900\n더블 비프패티의 풍성한 볼륨감과 육풍미에\n마라 소스로 다채로운 맛을 구현한 색다른 비프버거', '마라로드 치킨\n5,400\n두툼한 통다리살 치킨패티에\n강한 마라 소스로 맛을 낸 이색적인 치킨버거', '패밀리팩_사이다\n23,200\n불고기버거+모짜렐라인더버거 베이컨+데리버거\n+양념감자+치즈스틱+통오징어링+사이다1.25L(PET)', '마라로드 새우\n5,400\n새우살 가득한 새우패티에\n이색적인 마라 소스를 결합한 차별성 있는 새우버거', '더블팩_사이다\n15,800\n불고기버거+핫크리스피버거+양념감자+치즈스틱+PET사이다(1.25L)', '마라로드_새우\n5,400\n새우살 가득한 새우패티에\n이색적인 마라 소스를 결합한 차별성 있는 새우버거', '더블 클래식치즈버거\n6,900\n두 장의 패티가 이루는 조화로운 맛에\n든든함까지 추가된 더블 클래식치즈버거', '더블 치킨버거\n5,500\n두 장의 패티가 이루는 조화로운 맛에\n든든함까지 추가된 더블 치킨버거', '더블 데리버거\n4,500\n두 장의 패티가 이루는 조화로운 맛에\n든든함까지 추가된 더블 데리버거', '투게더팩_사이다\n14,200\n불고기버거+치킨버거+양념감자+모짜크림치즈볼+사이다1.25L(PET)', '전주 비빔라이스 버거\n6,900\n전주비빔밥을 담은 라이스번과 노른자가 터지는 반숙란, 달콤한 고추장소스가 어우러진 새로운 라이스버거', '힙&핫치킨버거\n6,500\n바삭한 치킨패티와 매콤한 양념소스,\n아삭한 적채당근피클로 식감과 풍미를 더한\n치킨버거', '한우트러플머쉬룸\n9,700\n양송이버섯이 들어있는 은은한 트러플 풍미의 크림 소스와\n한우 패티가 조화로운 새로운 타입의 프리미엄 버거', '한우불고기버거\n8,400\n브리오쉬번에 국내산 한우를 사용한 패티, 신선한 야채, 특제소스로 완성한 프리미엄 햄버거', '모짜렐라 인더 버거-베이컨\n7,400\n자연산 모짜렐라 치즈와 고소한 베이컨이 만나 풍부한 맛의 버거', '빅불버거\n7,100\n불고기패티 2장으로 더 진하고 더 커진 빅 불고기버거']"
품앗이,서울 동작구 동작대로27다길 41 (우)07008,매일 00:00 ~ 24:00,02-582-8487,#제로페이,['#제로페이'],"['세트1\n46,000\n김치만두전골+모듬전', '세트2\n39,000\n알탕+해물파전', '모듬전\n20,000', '굴전\n20,000', '해물누룽지탕\n20,000']"
이수면옥,서울 동작구 동작대로 123 (우)07008,매일 10:00 ~ 22:00,,,[],"['설렁탕\n9,000', '돼지불고기 (소)\n15,000', '회냉면\n10,000', '물냉면\n8,000', '비빔냉면\n8,000']"
백호양대창 이수점,서울 동작구 동작대로25길 30 1층 (우)07008,,,,[],"['소대창\n12,000', '소막창\n12,000', '한우소곱창\n19,000', '소특양\n19,000', '명란구이\n8,000']"
바다회세꼬시,서울 동작구 동작대로1길 10-16 (우)07025,매일 11:30 ~ 23:00,02-588-1650,#안심식당 #친목모임 #회식장소 #제로페이,"['#안심식당', '#친목모임', '#회식장소', '#제로페이']",[]
베이크샵 피봇,서울 서초구 방배로23길 5 1층 (우)06672,"화~일 08:00 ~ 18:00
닫기",,#비건베이커리 #비건카페 #비건푸드 #제로페이,"['#비건베이커리', '#비건카페', '#비건푸드', '#제로페이']",[]
고추찜닭 본점,서울 동작구 동작대로27가길 14 (우)07008,"매일 11:00 ~ 24:00
닫기",02-592-1125,#안심식당 #제로페이,"['#안심식당', '#제로페이']",[]
하늘을걷는고양이카페,서울 동작구 동작대로27길 15 서범빌딩 4층 (우)07008,매일 13:30 ~ 20:30,02-533-7647,#고양이카페 #제로페이,"['#고양이카페', '#제로페이']",[]
땡초우동 사당직영2호점,서울 동작구 사당로 280 (우)07013,,02-583-0907,#술한잔하기좋은 #친목모임 #제로페이,"['#술한잔하기좋은', '#친목모임', '#제로페이']","['눈꽃탕수육\n17,000', '땡초오돌뼈\n17,000', '땡초우동\n5,000', '땡초무뼈닭발\n17,000', '와사비크림새우\n16,000']"
태평아구찜,서울 동작구 사당로 307-14 1층 (우)07008,"월~토 12:00 ~ 22:00
닫기",02-3482-8588,#친목모임 #제로페이,"['#친목모임', '#제로페이']","['아구찜(중)\n35,000\n안매운맛/보통/약간매콤/매콤/아주매움', '메기매운탕(소)\n30,000\n안매운맛/보통/약간매콤/매콤/아주매움']"
곱분이곱창 이수점,서울 동작구 동작대로25길 37 (우)07008,"매일 16:00 ~ 02:00
닫기",,02-537-0092 대표번호,[],"['숯불직화곱창', '숯불직화모듬', '숯불직화막창', '숯불직화오돌뼈', '야채곱창', '알곱창', '순대곱창', '날치알볶음밥', '참치마요 주먹밥']"
피쉬퓨전회포차 사당점,서울 동작구 동작대로7길 7 (우)07015,매일 16:00 ~ 02:30,02-6085-2898,#제로페이,['#제로페이'],"['광어 세꼬시\n23,000', '우럭\n23,000', '연어\n25,000', '숭어\n25,000', '찬조개탕\n20,000']"
남오토코 방배점,서울 서초구 방배천로 22 (우)06692,"매일 17:00 ~ 02:00
닫기",,02-583-2848 대표번호,[],"['생연어 사시미\n29,000', '나가사키 짬뽕탕\n20,000', '돼지고기숙주볶음\n19,000', '오꼬노미야끼\n18,000', '치킨가라아게\n18,000']"
이태리상회,서울 동작구 사당로 245 1층 (우)07005,"매일 11:30 ~ 22:00
월~금 휴게시간 16:00 ~ 17:00",02-536-2221,#안심식당 #제로페이,"['#안심식당', '#제로페이']",[]
투썸플레이스 방배이수점,"서울 서초구 서초대로1길 11 1, 2층 (우)06567",매일 08:00 ~ 22:00,070-4099-0780,#카카오페이,['#카카오페이'],"['추천\n스트로베리초콜릿생크림\n37,000', '추천\n스페니쉬연유카페라떼\n5,800']"
고베그릴,서울 관악구 남부순환로 2082-25 5층 (우)08806,"매일 11:30 ~ 23:40
닫기",,02-3472-6073 대표번호,[],[]
남희회포장마차,서울 동작구 동작대로27가길 15 1층 (우)07008,,,,[],"['우럭 (소)\n25,000', '광어 (소)\n25,000', '놀래미 (중)\n40,000', '낙지\n20,000', '산우럭탕\n30,000']"
메가MGC커피 이수태평점,서울 동작구 동작대로27길 20 1층 (우)07008,"월~토 08:00 ~ 24:00
닫기",,02-535-8428 대표번호,[],"['아메리카노', '카푸치노', '꿀아메리카노', '민트카페모카', '메가리카노', '바닐라라떼', '콜드브루라떼', '콜드브루오리지널', '티라미수라떼', '헤이즐넛라떼', '헤이즐넛아메리카노', '녹차', '레몬차', '사과유자차', '얼그레이', '바닐라아메리카노', '카라멜마끼아또', '연유라떼', '카페라떼', '카페모카']"
힘찬정육식당 사당역직영점,서울 관악구 남현1길 58 (우)08806,"매일 11:00 ~ 01:00
닫기",02-521-6366,#이동약자접근 #점심식사 #정육식당 #친목모임 #회식장소,"['#이동약자접근', '#점심식사', '#정육식당', '#친목모임', '#회식장소']",[]
미분당 이수점,서울 서초구 서초대로 13 마에스트로 1동 107호 (우)06569,"매일 11:00 ~ 21:00
매일 휴게시간 15:00 ~ 17:00",,070-4238-5454 대표번호,[],"['차돌박이 쌀국수', '양지 쌀국수', '차돌양지 쌀국수', '차돌양지힘줄 쌀국수', '힘줄 쌀국수', '해산물 쌀국수']"
전원일기,서울 동작구 동작대로25길 32 1층 (우)07008,"매일 11:00 ~ 01:00
닫기",02-535-5937,#가족모임 #민속주점 #점심특선 #친목모임 #회식장소 #제로페이,"['#가족모임', '#민속주점', '#점심특선', '#친목모임', '#회식장소', '#제로페이']","['모듬전\n25,000', '해물파전\n20,000', '육전 (소고기)\n19,000', '오징어튀김\n17,000', '고추튀김\n16,000']"
동래모듬전,서울 동작구 동작대로7길 20 동래파전 (우)07015,매일 13:00 ~ 02:00,02-583-2022,#회식장소 #제로페이,"['#회식장소', '#제로페이']","['모듬전\n20,000', '소고기 육전\n20,000', '굴파전\n20,000', '굴전\n20,000', '해물파전\n20,000', '탱탱새우전\n18,000']"
등촌샤브칼국수 이수점,서울 동작구 사당로 286 2층 (우)07013,매일 10:30 ~ 22:00,,02-585-4279 대표번호,[],"['얼큰버섯칼국수 (2인이상)\n9,000\n야채+칼국수+볶음밥', '맑은버섯칼국수 (2인이상)\n9,000\n야채+칼국수+볶음밥', '점심특선세트 (2인이상)\n12,000\n야채+고기+칼국수+볶음밥', '소고기 (170g)\n9,000']"
키세츠스시,서울 서초구 방배천로4안길 18 1층 (우)06692,"매일 12:00 ~ 21:30
매일 휴게시간 14:00 ~ 18:00",,010-2038-6799 대표번호,[],"['런치스시\n45,000', '런치 오마카세\n65,000', '디너 오마카세\n90,000', '스페셜 오마카세\n130,000', '스시 (포장)\n35,000']"
충청삼겹 이수점,서울 동작구 동작대로27다길 15 1층 (우)07008,"매일 11:00 ~ 01:00
닫기",02-533-8810,#점심식사 #회식장소,"['#점심식사', '#회식장소']","['소스삼겹살(2인분)\n9,900', '오겹살\n13,000', '특목살\n13,000', '항정살\n14,000', '짜글이김치찌개+계란밥\n7,000']"
미테이,서울 서초구 방배중앙로 140 (우)06561,"월~토 18:30 ~ 01:00
닫기",02-532-1376,#심야식당 #혼술,"['#심야식당', '#혼술']","['스루메텐\n17,000', '새우튀김과 반숙계란 히야시츄카\n18,000', '햄듬북 감자사라다\n15,000', '햄카츠\n16,000', '아게다시도후\n16,000']"
올웨이즈온,서울 서초구 방배천로2안길 45 1층 (우)06692,"월,화,수,목,일 11:00 ~ 21:00
닫기",,02-584-7974 대표번호,[],"['누들 떡볶이\n7,000', '카야토스트(버터and치즈)\n7,500', '애플시나몬 와플\n11,500', '햄치즈 치아비타 파니니\n8,000', '에그샌드위치\n5,000']"
떡붕 이수점,서울 동작구 동작대로29길 57 (우)07008,,02-534-7427,,[],[]
동대문엽기떡볶이 이수역점,서울 동작구 사당로 300 125호 (우)07013,매일 11:00 ~ 23:50,,02-532-8542 대표번호,[],"['닭발세트\n17,500\n엽기 닭발메뉴 중 택 1 + 주먹김밥 + 계란찜', '실속세트\n17,500\n떡볶이 + 주먹김밥 + 모듬튀김(김말이 1개, 야채튀김 1개, 만두 2개)', '베스트세트\n20,000\n떡볶이 + 주먹김밥 + 모듬튀김(김말이 1개, 야채튀김 1개, 만두 2개) + 중국당면', '스페셜세트\n25,000\n떡볶이 + 주먹김밥 + 모듬튀김(김말이 1개, 야채튀김 1개, 만두 2개) + 중국당면 + 엽봉', '엽기 국물닭발\n15,000', '엽기닭볶음탕\n24,000', '엽기떡볶이\n14,000', '엽기반반\n14,000', '엽기오뎅\n14,000', '오뎅탕\n6,000', '엽기 오돌뼈\n14,000', '주먹김밥\n2,000', '로제떡볶이\n16,000', '엽기오돌뼈밥\n4,500', '참치마요밥\n3,500', '엽기 무뼈닭발\n15,000', '짜장떡볶이\n16,000']"
유미카츠 이수방배점,서울 동작구 동작대로27길 18 2층 (우)07008,"매일 11:00 ~ 22:00
닫기",,"02-595-4481 대표번호
더보기",[],"['유미카츠\n8,900', '카츠카레\n9,900', '치즈카츠\n10,900', '유미카츠정식A\n10,900', '카츠카레정식A\n11,900', '치즈카츠정식A\n12,900']"
속초오징어어시장 사당점,"서울 관악구 남현1길 47 1,2층 (우)08806","매일 11:30 ~ 17:30
닫기",02-586-1410,#친목모임 #회식장소 #제로페이,"['#친목모임', '#회식장소', '#제로페이']","['고등어구이\n10,000', '새우버터구이\n18,000', '생가리비치즈구이\n19,000', '속초오징어물회\n25,000', '속초활어물회\n25,000']"
세시파스타,서울 서초구 효령로 23 (우)06694,"화~일 11:30 ~ 21:00
화~금 휴게시간 15:00 ~ 17:30
닫기",,070-4113-1965 대표번호,[],"['함박 웃음 스테이크\n19,000', '무아르 토마토 파스타\n16,900', '무아르 크림 파스타\n14,900', '저지방 리코타 치즈 샐러드\n12,000', '계란담은 크림 피자\n14,900', '토마토 파스타\n14,000']"
무안수산,서울 동작구 동작대로7길 62-1 (우)07025,"화~금 17:00 ~ 22:00
닫기",02-586-0822,#개별룸 #친목모임 #코스요리 #회식장소,"['#개별룸', '#친목모임', '#코스요리', '#회식장소']",[]
얌리마카롱,서울 서초구 도구로 114 (우)06570,"월,화요일
닫기",,02-532-3210 대표번호,[],"['솔티카라멜 바닐라\n2,800']"
샌드리아 이수역점,서울 서초구 동광로12가길 34 (우)06567,"월~목 09:00 ~ 22:30
닫기",,010-6500-9567 대표번호,[],"['치즈폭포핫치킨 샌드위치\n7,200', '치즈폭포불고기 샌드위치\n7,200', '치즈폭포베이컨 버섯 샌드위치\n7,200', '치킨갈비리아 샌드위치\n6,900', '화이트치킨 샌드위치\n6,700']"
홍콩반점0410 이수역점,서울 동작구 동작대로27가길 38 1층 (우)07008,"매일 11:00 ~ 21:20
매일 휴게시간 15:00 ~ 15:30
닫기",,02-535-7135 대표번호,[],"['군만두', '쟁반짜장', '짜장면', '짬뽕', '탕수육', '고추짬뽕', '고추짜장']"
우리집한우정육식당,서울 동작구 동작대로29가길 9 (우)06997,,,,[],[]
토모야,서울 서초구 방배천로 17 2층 (우)06693,매일 17:00 ~ 02:00,02-3443-8850,#분위기좋은 #소개팅 #회식장소,"['#분위기좋은', '#소개팅', '#회식장소']","['모둠꼬치구이 (12pcs)\n35,800', '마늘 삼겹살 꼬치\n8,200', '왕새우튀김\n29,800', '생선초밥 (10pcs)\n23,000', '치즈계란말이\n19,800']"
전주남부시장콩나물국밥,서울 서초구 방배천로16길 3 1층 (우)06677,,02-582-2527,#맛집 #방배동 #사당역 #콩나물국밥 #혼밥 #이동약자접근,"['#맛집', '#방배동', '#사당역', '#콩나물국밥', '#혼밥', '#이동약자접근']",[]
남오토코 이수역점,서울 동작구 동작대로27다길 42 1층 (우)07008,"월~금 18:00 ~ 03:00
닫기",,02-532-4562 대표번호,[],"['나가사키짬뽕', '모찌리도후', '아게다시도후', '치킨가라아게', '토마토샐러드', '게살샐러드', '부타야사이이따메', '부타가꾸니', '해물타마고나베', '숯불꼬치구이', '왕새우튀김', '소고기타다끼', '야끼우동', '모듬 고로케']"
